"CBO94";"CBO2002";"cbo";"CIUo88";"titulo"
"45250";"524310";"5243-10";"9111";"Vendedores ambulantes de productos comestibles"
"45290";"524305";"5243-05";"9112";"Vendedores ambulantes de productos no comestibles"
"45320";"521120";"5211-20";"5220";"Vendedores y demostradores de tiendas y almacenes"
"45330";"376410";"3764-10";"5210";"Modelos de modas, arte y publicidad"
"45390";"376405";"3764-05";"5210";"Modelos de modas, arte y publicidad"
"45390";"376410";"3764-10";"5210";"Modelos de modas, arte y publicidad"
"45390";"376415";"3764-15";"5210";"Modelos de modas, arte y publicidad"
"45390";"521120";"5211-20";"5220";"Vendedores y demostradores de tiendas y almacenes"
"45430";"375105";"3751-05";"3471";"Decoradores y diseñadores"
"45450";"375110";"3751-10";"3471";"Decoradores y diseñadores"
"45490";"262405";"2624-05";"2452";"Escultores, pintores y afines"
"45490";"318810";"3188-10";"7435";"Patronistas y cortadores de tela, cuero y afine"
"45490";"375110";"3751-10";"3471";"Decoradores y diseñadores"
"49030";"848510";"8485-10";"7411";"Carniceros, pescaderos y afines"
"49040";"524205";"5242-05";"9111";"Vendedores ambulantes de productos comestibles"
"49090";"141410";"1414-10";"1314";"Gerentes de comercios mayoristas y minoristas"
"49090";"421205";"4212-05";"4213";"Receptores de apuestas y afines"
"49090";"421210";"4212-10";"4213";"Receptores de apuestas y afines"
"49090";"513435";"5134-35";"5123";"Camareros y taberneros"
"49090";"521110";"5211-10";"5220";"Vendedores y demostradores de tiendas y almacenes"
"49090";"848510";"8485-10";"7411";"Carniceros, pescaderos y afines"
"50020";"141505";"1415-05";"1315";"Gerentes de empresas de restauración y hostelería"
"50025";"141515";"1415-15";"1315";"Gerentes de empresas de restauración y hostelería"
"50030";"141510";"1415-10";"1315";"Gerentes de empresas de restauración y hostelería"
"50035";"141520";"1415-20";"1315";"Gerentes de empresas de restauración y hostelería"
"50040";"511115";"5111-15";"5111";"Camareros y azafatas"
"50090";"141505";"1415-05";"1315";"Gerentes de empresas de restauración y hostelería"
"50090";"141510";"1415-10";"1315";"Gerentes de empresas de restauración y hostelería"
"50090";"141515";"1415-15";"1315";"Gerentes de empresas de restauración y hostelería"
"50090";"141520";"1415-20";"1315";"Gerentes de empresas de restauración y hostelería"
"50090";"223710";"2237-10";"2229";"Médicos y profesionales afines (excepto el personal de enfermería y partería), no clasificados bajo otros epígrafes"
"50090";"510130";"5101-30";"5123";"Camareros y taberneros"
"50090";"511405";"5114-05";"5113";"Guías"
"52020";"513110";"5131-10";"5121";"Ecónomos, mayordomos y afines"
"52030";"513105";"5131-05";"5121";"Ecónomos, mayordomos y afines"
"52040";"513110";"5131-10";"5121";"Ecónomos, mayordomos y afines"
"52050";"511115";"5111-15";"5111";"Camareros y azafatas"
"52070";"513115";"5131-15";"5121";"Ecónomos, mayordomos y afines"
"52080";"414105";"4141-05";"4131";"Empleados de control de abastecimientos inventario"
"52090";"414110";"4141-10";"4131";"Empleados de control de abastecimientos inventario"
"52090";"513105";"5131-05";"5121";"Ecónomos, mayordomos y afines"
"52090";"513115";"5131-15";"5121";"Ecónomos, mayordomos y afines"
"52090";"513315";"5133-15";"5123";"Camareros y taberneros"
"52090";"517405";"5174-05";"9152";"Porteros y guardianes y afines"
"53110";"513205";"5132-05";"5122";"Cocineros"
"53120";"513205";"5132-05";"5122";"Cocineros"
"53140";"513210";"5132-10";"5122";"Cocineros"
"53145";"513220";"5132-20";"5122";"Cocineros"
"53150";"513225";"5132-25";"5122";"Cocineros"
"53160";"513205";"5132-05";"5122";"Cocineros"
"53170";"513205";"5132-05";"5122";"Cocineros"
"53190";"223710";"2237-10";"2229";"Médicos y profesionales afines (excepto el personal de enfermería y partería), no clasificados bajo otros epígrafes"
"53190";"510130";"5101-30";"5123";"Camareros y taberneros"
"53190";"513205";"5132-05";"5122";"Cocineros"
"53190";"513425";"5134-25";"5123";"Camareros y taberneros"
"53190";"513435";"5134-35";"5123";"Camareros y taberneros"
"53190";"848315";"8483-15";"7412";"Panaderos, pasteleros y confiteros"
"53190";"848325";"8483-25";"7412";"Panaderos, pasteleros y confiteros"
"53210";"513405";"5134-05";"5123";"Camareros y taberneros"
"53220";"510135";"5101-35";"5123";"Camareros y taberneros"
"53240";"513410";"5134-10";"5123";"Camareros y taberneros"
"53245";"510130";"5101-30";"5123";"Camareros y taberneros"
"53250";"513420";"5134-20";"5123";"Camareros y taberneros"
"53260";"513425";"5134-25";"5123";"Camareros y taberneros"
"53265";"513430";"5134-30";"5123";"Camareros y taberneros"
"53270";"513435";"5134-35";"5123";"Camareros y taberneros"
"53290";"141510";"1415-10";"1315";"Gerentes de empresas de restauración y hostelería"
"53290";"352210";"3522-10";"3222";"Higienistas y otro personal sanitario"
"53290";"510130";"5101-30";"5123";"Camareros y taberneros"
"53290";"511115";"5111-15";"5111";"Camareros y azafatas"
"53290";"513405";"5134-05";"5123";"Camareros y taberneros"
"53290";"513410";"5134-10";"5123";"Camareros y taberneros"
"53290";"513415";"5134-15";"5123";"Camareros y taberneros"
"53290";"513420";"5134-20";"5123";"Camareros y taberneros"
"53290";"513425";"5134-25";"5123";"Camareros y taberneros"
"53290";"513435";"5134-35";"5123";"Camareros y taberneros"
"53290";"514210";NA;NA;NA
"54010";"510115";"5101-15";"5121";"Ecónomos, mayordomos y afines"
"54020";"512105";"5121-05";"9131";"Personal doméstico"
"54035";"516205";"5162-05";"5131";"Niñeras y celadoras infantiles"
"54045";"516215";"5162-15";"5131";"Niñeras y celadoras infantiles"
"54050";"513315";"5133-15";"5123";"Camareros y taberneros"
"54053";"510120";"5101-20";"9152";"Porteros y guardianes y afines"
"54055";"517405";"5174-05";"9152";"Porteros y guardianes y afines"
"54060";"513320";"5133-20";"5123";"Camareros y taberneros"
"54070";"513325";"5133-25";"5123";"Camareros y taberneros"
"54090";"141505";"1415-05";"1315";"Gerentes de empresas de restauración y hostelería"
"54090";"510115";"5101-15";"5121";"Ecónomos, mayordomos y afines"
"54090";"512105";"5121-05";"9131";"Personal doméstico"
"54090";"512110";"5121-10";"9131";"Personal doméstico"
"54090";"513305";"5133-05";"5123";"Camareros y taberneros"
"54090";"513310";"5133-10";"5123";"Camareros y taberneros"
"54090";"513315";"5133-15";"5123";"Camareros y taberneros"
"54090";"513425";"5134-25";"5123";"Camareros y taberneros"
"54090";"514120";"5141-20";"9141";"Conserjes"
"54090";"514210";NA;NA;NA
"54090";"516205";"5162-05";"5131";"Niñeras y celadoras infantiles"
"54120";"511105";"5111-05";"5111";"Camareros y azafatas"
"54130";"511110";"5111-10";"5111";"Camareros y azafatas"
"54190";"354810";"3548-10";"3414";"Agentes de viajes"
"54190";"511105";"5111-05";"5111";"Camareros y azafatas"
"54190";"782715";"7827-15";"8340";"Marineros de cubierta y afines"
"55115";"510110";"5101-10";"9141";"Conserjes"
"55120";"514120";"5141-20";"9141";"Conserjes"
"55125";"517410";"5174-10";"9152";"Porteros y guardianes y afines"
"55135";"514110";"5141-10";"9141";"Conserjes"
"55140";"514115";"5141-15";"9141";"Conserjes"
"55150";"514105";"5141-05";"9141";"Conserjes"
"55190";"261310";"2613-10";"2431";"Archiveros y conservadores de museos"
"55215";"514225";"5142-25";"9132";"Limpiadores de oficinas, hoteles y otros establecimientos"
"55220";"514320";"5143-20";"9132";"Limpiadores de oficinas, hoteles y otros establecimientos"
"55230";"514305";"5143-05";"9132";"Limpiadores de oficinas, hoteles y otros establecimientos"
"55250";"514215";"5142-15";"9162";"Barrenderos y afines"
"55260";"514205";"5142-05";"9161";"Recolectores de basura"
"55290";"411005";"4110-05";"4121";"Empleados de contabilidad y cálculo de costos"
"55290";"512105";"5121-05";"9131";"Personal doméstico"
"55290";"512115";"5121-15";"9131";"Personal doméstico"
"55290";"514210";NA;NA;NA
"55290";"514225";"5142-25";"9132";"Limpiadores de oficinas, hoteles y otros establecimientos"
"55290";"519205";"5192-05";"9161";"Recolectores de basura"
"55290";"991405";NA;NA;NA
"56010";"516305";"5163-05";"8264";"Operadores de máquinas de blanqueo, teñido y tintura"
"56020";"516310";"5163-10";"8264";"Operadores de máquinas de blanqueo, teñido y tintura"
"56025";"516315";"5163-15";"8264";"Operadores de máquinas de blanqueo, teñido y tintura"
"56030";"516320";"5163-20";"8264";"Operadores de máquinas de blanqueo, teñido y tintura"
"56040";"516410";"5164-10";"9133";"Lavanderos y planchadores manuales"
"56060";"516325";"5163-25";"8264";"Operadores de máquinas de blanqueo, teñido y tintura"
"56070";"516415";"5164-15";"9133";"Lavanderos y planchadores manuales"
"56080";"516330";"5163-30";"8264";"Operadores de máquinas de blanqueo, teñido y tintura"
"56090";"516305";"5163-05";"8264";"Operadores de máquinas de blanqueo, teñido y tintura"
"56090";"516315";"5163-15";"8264";"Operadores de máquinas de blanqueo, teñido y tintura"
"56090";"516325";"5163-25";"8264";"Operadores de máquinas de blanqueo, teñido y tintura"
"56090";"516330";"5163-30";"8264";"Operadores de máquinas de blanqueo, teñido y tintura"
"56090";"516335";"5163-35";"8264";"Operadores de máquinas de blanqueo, teñido y tintura"
"56090";"516345";"5163-45";"8264";"Operadores de máquinas de blanqueo, teñido y tintura"
"57020";"516110";"5161-10";"5141";"Peluqueros, especialistas en tratamientos de belleza y afines"
"57030";"516105";"5161-05";"5141";"Peluqueros, especialistas en tratamientos de belleza y afines"
"57040";"516115";NA;NA;NA
"57045";"322120";"3221-20";"5141";"Peluqueros, especialistas en tratamientos de belleza y afines"
"57050";"516120";"5161-20";"5141";"Peluqueros, especialistas en tratamientos de belleza y afines"
"57055";"516140";"5161-40";"5141";"Peluqueros, especialistas en tratamientos de belleza y afines"
"57058";"322110";"3221-10";"3229";"Profesionales de nivel medio de la medicina moderna y la salud (excepto el personal de enfermería y partería), no clasificados bajo otros epígrafes"
"57060";"516130";"5161-30";"5141";"Peluqueros, especialistas en tratamientos de belleza y afines"
"57065";"516125";"5161-25";"5141";"Peluqueros, especialistas en tratamientos de belleza y afines"
"57090";"516110";"5161-10";"5141";"Peluqueros, especialistas en tratamientos de belleza y afines"
"57090";"516115";NA;NA;NA
"57090";"516125";"5161-25";"5141";"Peluqueros, especialistas en tratamientos de belleza y afines"
"57090";"516135";NA;NA;NA
"57090";"763010";"7630-10";"8263";"Operadores de máquinas para coser"
"57210";"322230";"3222-30";"3231";"Personal de enfermería de nivel medio"
"57215";"322235";"3222-35";"3231";"Personal de enfermería de nivel medio"
"57220";"515110";"5151-10";"5132";"Ayudantes de enfermería en instituciones"
"57230";"515120";"5151-20";"5132";"Ayudantes de enfermería en instituciones"
"57240";"515205";"5152-05";"5132";"Ayudantes de enfermería en instituciones"
"57250";"322225";"3222-25";"3231";"Personal de enfermería de nivel medio"
"57260";"515115";"5151-15";"5133";"Ayudantes de enfermería a domicilio"
"57290";"223505";"2235-05";"2230";"Personal de enfermería y partería de nivel superior"
"58110";"517110";"5171-10";"5161";"Bomberos"
"58140";"517105";"5171-05";"5161";"Bomberos"
"58150";"517110";"5171-10";"5161";"Bomberos"
"58190";"510305";"5103-05";"5161";"Bomberos"
"58190";"517105";"5171-05";"5161";"Bomberos"
"58190";"517110";"5171-10";"5161";"Bomberos"
"58190";"517115";"5171-15";"5169";"Personal de los servicios de protección y seguridad, no clasificado bajo otros epígrafes"
"58220";"517205";"5172-05";"5162";"Policías"
"58230";"351810";"3518-10";"3450";"Inspectores de policía y detectives"
"58240";"351805";"3518-05";"3450";"Inspectores de policía y detectives"
"58250";"351815";"3518-15";"3450";"Inspectores de policía y detectives"
"58290";"351815";"3518-15";"3450";"Inspectores de policía y detectives"
"58290";"517210";"5172-10";"5162";"Policías"
"58290";"517215";"5172-15";"5162";"Policías"
"58320";"517330";"5173-30";"5169";"Personal de los servicios de protección y seguridad, no clasificado bajo otros epígrafes"
"58330";"517420";"5174-20";"9152";"Porteros y guardianes y afines"
"58340";"517305";"5173-05";"5169";"Personal de los servicios de protección y seguridad, no clasificado bajo otros epígrafes"
"58390";"510310";"5103-10";"5169";"Personal de los servicios de protección y seguridad, no clasificado bajo otros epígrafes"
"58390";"517310";"5173-10";"5162";"Policías"
"58390";"517320";"5173-20";"5169";"Personal de los servicios de protección y seguridad, no clasificado bajo otros epígrafes"
"58390";"517325";"5173-25";"5162";"Policías"
"58390";"517330";"5173-30";"5169";"Personal de los servicios de protección y seguridad, no clasificado bajo otros epígrafes"
"58390";"517410";"5174-10";"9152";"Porteros y guardianes y afines"
"58390";"517420";"5174-20";"9152";"Porteros y guardianes y afines"
"58420";"517220";"5172-20";"5162";"Policías"
"58430";"517210";"5172-10";"5162";"Policías"
"58490";"342310";"3423-10";"4133";"Empleados de servicios de transporte"
"58490";"517210";"5172-10";"5162";"Policías"
"58490";"517220";"5172-20";"5162";"Policías"
"58930";"517315";"5173-15";"5163";"Guardianes de prisión"
"58950";"517115";"5171-15";"5169";"Personal de los servicios de protección y seguridad, no clasificado bajo otros epígrafes"
"58990";"517330";"5173-30";"5169";"Personal de los servicios de protección y seguridad, no clasificado bajo otros epígrafes"
"59115";"354815";"3548-15";"3414";"Agentes de viajes"
"59120";"511405";"5114-05";"5113";"Guías"
"59125";"511405";"5114-05";"5113";"Guías"
"59130";"511405";"5114-05";"5113";"Guías"
"59135";"511405";"5114-05";"5113";"Guías"
"59190";"354805";"3548-05";"3414";"Agentes de viajes"
"59190";"354810";"3548-10";"3414";"Agentes de viajes"
"59190";"354815";"3548-15";"3414";"Agentes de viajes"
"59190";"511405";"5114-05";"5113";"Guías"
"59220";"516505";"5165-05";"5143";"Personal de pompas fúnebres y embalsamadores"
"59230";"328105";"3281-05";"3211";"Técnicos en ciencias biológicas y afines"
"59290";"516505";"5165-05";"5143";"Personal de pompas fúnebres y embalsamadores"
"59915";"519925";"5199-25";"9152";"Porteros y guardianes y afines"
"59925";"519935";"5199-35";"9142";"Lavadores de vehículos, ventanas y afines"
"59935";"519915";"5199-15";"9120";"Limpiabotas y otros trabajador-es callejeros"
"59945";"519905";"5199-05";"9120";"Limpiabotas y otros trabajador-es callejeros"
"59955";"517415";"5174-15";"9152";"Porteros y guardianes y afines"
"59965";"519945";"5199-45";"4222";"Recepcionistas y empleados de informaciones"
"59985";"519930";"5199-30";"9142";"Lavadores de vehículos, ventanas y afines"
"59990";"354805";"3548-05";"3414";"Agentes de viajes"
"59990";"411005";"4110-05";"4121";"Empleados de contabilidad y cálculo de costos"
"59990";"423105";"4231-05";"4211";"Cajeros y expendedores de billetes"
"59990";"513425";"5134-25";"5123";"Camareros y taberneros"
"59990";"514210";NA;NA;NA
"59990";"514215";"5142-15";"9162";"Barrenderos y afines"
"59990";"514225";"5142-25";"9132";"Limpiadores de oficinas, hoteles y otros establecimientos"
"59990";"517405";"5174-05";"9152";"Porteros y guardianes y afines"
"59990";"519910";"5199-10";"9211";"Mozos de labranza y peones agropecuarios"
"59990";"519920";"5199-20";"8311";"Maquinistas de locomotoras"
"59990";"519930";"5199-30";"9142";"Lavadores de vehículos, ventanas y afines"
"59990";"519935";"5199-35";"9142";"Lavadores de vehículos, ventanas y afines"
"59990";"524305";"5243-05";"9112";"Vendedores ambulantes de productos no comestibles"
"59990";"622010";"6220-10";"6113";"Agricultores y trabajadores calificados de huertas, invernaderos, viveros y jardines"
"59990";"991205";"9912-05";"7241";"Mecánicos y ajustadores electricistas"
"60010";"620110";"6201-10";"6130";"Productores y trabajadores agropecuarios calificados cuya producción se destina al mercado"
