"CBO94";"CBO2002";"cbo";"CIUo88";"titulo"
"77490";"841408";"8414-08";"8271";"Operadores de máquinas para elaborar carne, pescado y mariscos"
"77490";"841416";"8414-16";"8271";"Operadores de máquinas para elaborar carne, pescado y mariscos"
"77490";"841420";"8414-20";"8275";"Operadores de máquinas para elaborar frutos húmedos y secos y hortalizas"
"77490";"841432";"8414-32";"8275";"Operadores de máquinas para elaborar frutos húmedos y secos y hortalizas"
"77490";"841440";"8414-40";"8275";"Operadores de máquinas para elaborar frutos húmedos y secos y hortalizas"
"77490";"841456";"8414-56";"8271";"Operadores de máquinas para elaborar carne, pescado y mariscos"
"77490";"841460";"8414-60";"8275";"Operadores de máquinas para elaborar frutos húmedos y secos y hortalizas"
"77490";"841464";"8414-64";"8275";"Operadores de máquinas para elaborar frutos húmedos y secos y hortalizas"
"77490";"841484";"8414-84";"8271";"Operadores de máquinas para elaborar carne, pescado y mariscos"
"77490";"841505";"8415-05";"8272";"Operadores de máquinas para elaborar productos lácteos"
"77490";"841615";"8416-15";"8277";"Operadores de máquinas para elaborar té, café y cacao"
"77490";"848105";"8481-05";"7411";"Carniceros, pescaderos y afines"
"77490";"848110";"8481-10";"7411";"Carniceros, pescaderos y afines"
"77490";"848115";"8481-15";"7411";"Carniceros, pescaderos y afines"
"77490";"848510";"8485-10";"7411";"Carniceros, pescaderos y afines"
"77490";"848525";"8485-25";"7411";"Carniceros, pescaderos y afines"
"77510";"841505";"8415-05";"8272";"Operadores de máquinas para elaborar productos lácteos"
"77520";"848205";"8482-05";"7413";"Operarios de la elaboración de productos lácteos"
"77530";"848215";"8482-15";"7413";"Operarios de la elaboración de productos lácteos"
"77540";"848210";"8482-10";"7413";"Operarios de la elaboración de productos lácteos"
"77560";"841476";"8414-76";"8275";"Operadores de máquinas para elaborar frutos húmedos y secos y hortalizas"
"77590";"841476";"8414-76";"8275";"Operadores de máquinas para elaborar frutos húmedos y secos y hortalizas"
"77590";"841505";"8415-05";"8272";"Operadores de máquinas para elaborar productos lácteos"
"77590";"848210";"8482-10";"7413";"Operarios de la elaboración de productos lácteos"
"77590";"848215";"8482-15";"7413";"Operarios de la elaboración de productos lácteos"
"77620";"848305";"8483-05";"7412";"Panaderos, pasteleros y confiteros"
"77640";"848315";"8483-15";"7412";"Panaderos, pasteleros y confiteros"
"77645";"841805";"8418-05";"8274";"Operadores de máquinas para elaborar cereales, productos de panadería y repostería y artículos de chocolate"
"77660";"848310";"8483-10";"7412";"Panaderos, pasteleros y confiteros"
"77665";"840120";"8401-20";"7412";"Panaderos, pasteleros y confiteros"
"77670";"848325";"8483-25";"7412";"Panaderos, pasteleros y confiteros"
"77690";"784205";"7842-05";"9321";"Peones de montaje"
"77690";"841805";"8418-05";"8274";"Operadores de máquinas para elaborar cereales, productos de panadería y repostería y artículos de chocolate"
"77690";"841810";"8418-10";"8274";"Operadores de máquinas para elaborar cereales, productos de panadería y repostería y artículos de chocolate"
"77690";"841815";"8418-15";"8274";"Operadores de máquinas para elaborar cereales, productos de panadería y repostería y artículos de chocolate"
"77690";"848305";"8483-05";"7412";"Panaderos, pasteleros y confiteros"
"77690";"848310";"8483-10";"7412";"Panaderos, pasteleros y confiteros"
"77690";"848315";"8483-15";"7412";"Panaderos, pasteleros y confiteros"
"77720";"848405";"8484-05";"7415";"Catadores y clasificadores de alimentos y bebidas"
"77725";"848415";"8484-15";"7415";"Catadores y clasificadores de alimentos y bebidas"
"77727";"848410";"8484-10";"7415";"Catadores y clasificadores de alimentos y bebidas"
"77730";"841605";"8416-05";"8277";"Operadores de máquinas para elaborar té, café y cacao"
"77740";"841630";"8416-30";"8277";"Operadores de máquinas para elaborar té, café y cacao"
"77750";"841610";"8416-10";"8277";"Operadores de máquinas para elaborar té, café y cacao"
"77760";"841625";"8416-25";"8277";"Operadores de máquinas para elaborar té, café y cacao"
"77770";"841615";"8416-15";"8277";"Operadores de máquinas para elaborar té, café y cacao"
"77775";"841615";"8416-15";"8277";"Operadores de máquinas para elaborar té, café y cacao"
"77780";"841620";"8416-20";"8277";"Operadores de máquinas para elaborar té, café y cacao"
"77783";"841620";"8416-20";"8277";"Operadores de máquinas para elaborar té, café y cacao"
"77785";"841815";"8418-15";"8274";"Operadores de máquinas para elaborar cereales, productos de panadería y repostería y artículos de chocolate"
"77790";"513435";"5134-35";"5123";"Camareros y taberneros"
"77790";"841605";"8416-05";"8277";"Operadores de máquinas para elaborar té, café y cacao"
"77790";"841610";"8416-10";"8277";"Operadores de máquinas para elaborar té, café y cacao"
"77790";"841615";"8416-15";"8277";"Operadores de máquinas para elaborar té, café y cacao"
"77790";"841625";"8416-25";"8277";"Operadores de máquinas para elaborar té, café y cacao"
"77790";"841630";"8416-30";"8277";"Operadores de máquinas para elaborar té, café y cacao"
"77790";"848405";"8484-05";"7415";"Catadores y clasificadores de alimentos y bebidas"
"77820";"841725";"8417-25";"8278";"Operadores de máquinas para elaborar cerveza, vinos y otras bebidas"
"77825";"841735";"8417-35";"8278";"Operadores de máquinas para elaborar cerveza, vinos y otras bebidas"
"77830";"841730";"8417-30";"8278";"Operadores de máquinas para elaborar cerveza, vinos y otras bebidas"
"77835";"841715";"8417-15";"8278";"Operadores de máquinas para elaborar cerveza, vinos y otras bebidas"
"77845";"841710";"8417-10";"8278";"Operadores de máquinas para elaborar cerveza, vinos y otras bebidas"
"77850";"841720";"8417-20";"8278";"Operadores de máquinas para elaborar cerveza, vinos y otras bebidas"
"77855";"841745";"8417-45";"8278";"Operadores de máquinas para elaborar cerveza, vinos y otras bebidas"
"77860";"848420";"8484-20";"7415";"Catadores y clasificadores de alimentos y bebidas"
"77870";"841740";"8417-40";"8278";"Operadores de máquinas para elaborar cerveza, vinos y otras bebidas"
"77880";"841464";"8414-64";"8275";"Operadores de máquinas para elaborar frutos húmedos y secos y hortalizas"
"77890";"840110";"8401-10";"7415";"Catadores y clasificadores de alimentos y bebidas"
"77890";"841705";"8417-05";"8278";"Operadores de máquinas para elaborar cerveza, vinos y otras bebidas"
"77890";"841710";"8417-10";"8278";"Operadores de máquinas para elaborar cerveza, vinos y otras bebidas"
"77890";"841715";"8417-15";"8278";"Operadores de máquinas para elaborar cerveza, vinos y otras bebidas"
"77890";"841720";"8417-20";"8278";"Operadores de máquinas para elaborar cerveza, vinos y otras bebidas"
"77890";"841725";"8417-25";"8278";"Operadores de máquinas para elaborar cerveza, vinos y otras bebidas"
"77890";"841745";"8417-45";"8278";"Operadores de máquinas para elaborar cerveza, vinos y otras bebidas"
"77920";"841448";"8414-48";"8275";"Operadores de máquinas para elaborar frutos húmedos y secos y hortalizas"
"77925";"841472";"8414-72";"8275";"Operadores de máquinas para elaborar frutos húmedos y secos y hortalizas"
"77930";"841444";"8414-44";"8275";"Operadores de máquinas para elaborar frutos húmedos y secos y hortalizas"
"77950";"841210";"8412-10";"8275";"Operadores de máquinas para elaborar frutos húmedos y secos y hortalizas"
"77960";"841468";"8414-68";"8275";"Operadores de máquinas para elaborar frutos húmedos y secos y hortalizas"
"77970";"841460";"8414-60";"8275";"Operadores de máquinas para elaborar frutos húmedos y secos y hortalizas"
"77990";"760125";"7601-25";"8269";"Operadores de máquinas para fabricar productos textiles y artículos de piel y cuero, no clasificados bajo otros epígrafes"
"77990";"840120";"8401-20";"7412";"Panaderos, pasteleros y confiteros"
"77990";"841105";"8411-05";"8273";"Operadores de máquinas para moler cereales y especias"
"77990";"841408";"8414-08";"8271";"Operadores de máquinas para elaborar carne, pescado y mariscos"
"77990";"841416";"8414-16";"8271";"Operadores de máquinas para elaborar carne, pescado y mariscos"
"77990";"841420";"8414-20";"8275";"Operadores de máquinas para elaborar frutos húmedos y secos y hortalizas"
"77990";"841432";"8414-32";"8275";"Operadores de máquinas para elaborar frutos húmedos y secos y hortalizas"
"77990";"841444";"8414-44";"8275";"Operadores de máquinas para elaborar frutos húmedos y secos y hortalizas"
"77990";"841448";"8414-48";"8275";"Operadores de máquinas para elaborar frutos húmedos y secos y hortalizas"
"77990";"841460";"8414-60";"8275";"Operadores de máquinas para elaborar frutos húmedos y secos y hortalizas"
"77990";"841468";"8414-68";"8275";"Operadores de máquinas para elaborar frutos húmedos y secos y hortalizas"
"77990";"841472";"8414-72";"8275";"Operadores de máquinas para elaborar frutos húmedos y secos y hortalizas"
"77990";"841620";"8416-20";"8277";"Operadores de máquinas para elaborar té, café y cacao"
"77990";"841625";"8416-25";"8277";"Operadores de máquinas para elaborar té, café y cacao"
"77990";"848110";"8481-10";"7411";"Carniceros, pescaderos y afines"
"77990";"848315";"8483-15";"7412";"Panaderos, pasteleros y confiteros"
"77990";"848525";"8485-25";"7411";"Carniceros, pescaderos y afines"
"78120";"842115";"8421-15";"7416";"Preparadores y elaboradores de tabaco y sus productos"
"78130";"842105";"8421-05";"7416";"Preparadores y elaboradores de tabaco y sus productos"
"78135";"842110";"8421-10";"7416";"Preparadores y elaboradores de tabaco y sus productos"
"78140";"842110";"8421-10";"7416";"Preparadores y elaboradores de tabaco y sus productos"
"78145";"842110";"8421-10";"7416";"Preparadores y elaboradores de tabaco y sus productos"
"78170";"842110";"8421-10";"7416";"Preparadores y elaboradores de tabaco y sus productos"
"78173";"842110";"8421-10";"7416";"Preparadores y elaboradores de tabaco y sus productos"
"78175";"842110";"8421-10";"7416";"Preparadores y elaboradores de tabaco y sus productos"
"78180";"842105";"8421-05";"7416";"Preparadores y elaboradores de tabaco y sus productos"
"78185";"842105";"8421-05";"7416";"Preparadores y elaboradores de tabaco y sus productos"
"78190";"840115";"8401-15";"7416";"Preparadores y elaboradores de tabaco y sus productos"
"78190";"842110";"8421-10";"7416";"Preparadores y elaboradores de tabaco y sus productos"
"78190";"848605";"8486-05";"7416";"Preparadores y elaboradores de tabaco y sus productos"
"78220";"842230";"8422-30";"8279";"Operadores de máquinas para elaborar productos del tabaco"
"78230";"842210";"8422-10";"8279";"Operadores de máquinas para elaborar productos del tabaco"
"78290";"842210";"8422-10";"8279";"Operadores de máquinas para elaborar productos del tabaco"
"78290";"842215";"8422-15";"8279";"Operadores de máquinas para elaborar productos del tabaco"
"78290";"842220";"8422-20";"8279";"Operadores de máquinas para elaborar productos del tabaco"
"78290";"842230";"8422-30";"8279";"Operadores de máquinas para elaborar productos del tabaco"
"78320";"842125";"8421-25";"8279";"Operadores de máquinas para elaborar productos del tabaco"
"78320";"842305";NA;NA;NA
"78390";"784110";"7841-10";"8290";"Otros operadores de máquinas y montadores"
"79120";"763005";"7630-05";"7433";"Sastres, modistos y sombrereros"
"79140";"763010";"7630-10";"8263";"Operadores de máquinas para coser"
"79150";"763020";"7630-20";"7433";"Sastres, modistos y sombrereros"
"79190";"318810";"3188-10";"7435";"Patronistas y cortadores de tela, cuero y afine"
"79190";"763005";"7630-05";"7433";"Sastres, modistos y sombrereros"
"79190";"763015";"7630-15";"8263";"Operadores de máquinas para coser"
"79190";"763020";"7630-20";"7433";"Sastres, modistos y sombrereros"
"79190";"763210";"7632-10";"8263";"Operadores de máquinas para coser"
"79190";"763215";"7632-15";"8263";"Operadores de máquinas para coser"
"79190";"763305";"7633-05";"8263";"Operadores de máquinas para coser"
"79320";"765010";"7650-10";"7433";"Sastres, modistos y sombrereros"
"79390";"763210";"7632-10";"8263";"Operadores de máquinas para coser"
"79390";"765010";"7650-10";"7433";"Sastres, modistos y sombrereros"
"79390";"765015";"7650-15";"7433";"Sastres, modistos y sombrereros"
"79420";"318810";"3188-10";"7435";"Patronistas y cortadores de tela, cuero y afine"
"79440";"763120";"7631-20";"7435";"Patronistas y cortadores de tela, cuero y afine"
"79450";"763110";"7631-10";"7435";"Patronistas y cortadores de tela, cuero y afine"
"79460";"763110";"7631-10";"7435";"Patronistas y cortadores de tela, cuero y afine"
"79490";"760125";"7601-25";"8269";"Operadores de máquinas para fabricar productos textiles y artículos de piel y cuero, no clasificados bajo otros epígrafes"
"79490";"762335";"7623-35";"7441";"Apelambradores, pellejeros y curtidores"
"79490";"763005";"7630-05";"7433";"Sastres, modistos y sombrereros"
"79490";"763010";"7630-10";"8263";"Operadores de máquinas para coser"
"79490";"763210";"7632-10";"8263";"Operadores de máquinas para coser"
"79490";"763215";"7632-15";"8263";"Operadores de máquinas para coser"
"79490";"765010";"7650-10";"7433";"Sastres, modistos y sombrereros"
"79510";"763210";"7632-10";"8263";"Operadores de máquinas para coser"
"79520";"763210";"7632-10";"8263";"Operadores de máquinas para coser"
"79530";"763320";"7633-20";"8263";"Operadores de máquinas para coser"
"79550";"763215";"7632-15";"8263";"Operadores de máquinas para coser"
"79555";"763205";"7632-05";"8263";"Operadores de máquinas para coser"
"79590";"760125";"7601-25";"8269";"Operadores de máquinas para fabricar productos textiles y artículos de piel y cuero, no clasificados bajo otros epígrafes"
"79590";"760310";"7603-10";"7436";"Costureros, bordadores y afines"
"79590";"763010";"7630-10";"8263";"Operadores de máquinas para coser"
"79590";"763210";"7632-10";"8263";"Operadores de máquinas para coser"
"79590";"763215";"7632-15";"8263";"Operadores de máquinas para coser"
"79590";"763305";"7633-05";"8263";"Operadores de máquinas para coser"
"79590";"763320";"7633-20";"8263";"Operadores de máquinas para coser"
"79590";"763325";"7633-25";"8263";"Operadores de máquinas para coser"
"79620";"765235";"7652-35";"7437";"Tapiceros, colchoneros y afines"
"79625";"768110";"7681-10";"7432";"Tejedores con telares o de tejidos de punto afines"
"79630";"991310";"9913-10";"7213";"Chapistas y caldereros"
"79640";"765205";"7652-05";"7437";"Tapiceros, colchoneros y afines"
"79650";"765230";"7652-30";"7437";"Tapiceros, colchoneros y afines"
"79690";"523105";"5231-05";"7243";"Mecánicos y reparadores de aparatos electrónicos"
"79690";"763215";"7632-15";"8263";"Operadores de máquinas para coser"
"79690";"765110";"7651-10";"7442";"Zapateros y afines"
"79690";"765205";"7652-05";"7437";"Tapiceros, colchoneros y afines"
"79690";"765235";"7652-35";"7437";"Tapiceros, colchoneros y afines"
"79690";"768110";"7681-10";"7432";"Tejedores con telares o de tejidos de punto afines"
"79690";"991310";"9913-10";"7213";"Chapistas y caldereros"
"79720";"768205";"7682-05";"7436";"Costureros, bordadores y afines"
"79730";"763310";"7633-10";"8263";"Operadores de máquinas para coser"
"79740";"768210";"7682-10";"7436";"Costureros, bordadores y afines"
"79790";"761805";"7618-05";"3152";"Inspectores de seguridad y salud y control de calidad"
"79790";"763305";"7633-05";"8263";"Operadores de máquinas para coser"
"79790";"763310";"7633-10";"8263";"Operadores de máquinas para coser"
"79790";"768205";"7682-05";"7436";"Costureros, bordadores y afines"
"79790";"768210";"7682-10";"7436";"Costureros, bordadores y afines"
"79920";"765225";"7652-25";"7436";"Costureros, bordadores y afines"
"79930";"763210";"7632-10";"8263";"Operadores de máquinas para coser"
"79990";"318810";"3188-10";"7435";"Patronistas y cortadores de tela, cuero y afine"
"79990";"763210";"7632-10";"8263";"Operadores de máquinas para coser"
"79990";"765225";"7652-25";"7436";"Costureros, bordadores y afines"
"79990";"784125";"7841-25";"8290";"Otros operadores de máquinas y montadores"
"80110";"768320";"7683-20";"7442";"Zapateros y afines"
"80120";"322505";"3225-05";"3226";"Fisioterapeutas y afines"
"80130";"768320";"7683-20";"7442";"Zapateros y afines"
"80190";"768320";"7683-20";"7442";"Zapateros y afines"
"80215";"318815";"3188-15";"7435";"Patronistas y cortadores de tela, cuero y afine"
"80220";"764105";"7641-05";"7442";"Zapateros y afines"
"80225";"768310";"7683-10";"7442";"Zapateros y afines"
"80230";"764115";"7641-15";"7442";"Zapateros y afines"
"80235";"764110";"7641-10";"7442";"Zapateros y afines"
"80240";"764120";"7641-20";"7442";"Zapateros y afines"
"80245";"764210";"7642-10";"8266";"Operadores de máquinas para la fabricación de calzado y afines"
"80250";"764205";"7642-05";"8266";"Operadores de máquinas para la fabricación de calzado y afines"
"80255";"764305";"7643-05";"7442";"Zapateros y afines"
"80290";"764105";"7641-05";"7442";"Zapateros y afines"
"80290";"764110";"7641-10";"7442";"Zapateros y afines"
"80290";"764115";"7641-15";"7442";"Zapateros y afines"
"80290";"764120";"7641-20";"7442";"Zapateros y afines"
"80290";"764210";"7642-10";"8266";"Operadores de máquinas para la fabricación de calzado y afines"
"80290";"764305";"7643-05";"7442";"Zapateros y afines"
"80310";"768305";"7683-05";"7442";"Zapateros y afines"
"80320";"768325";"7683-25";"7442";"Zapateros y afines"
"80330";"765105";"7651-05";"7442";"Zapateros y afines"
"80340";"768315";"7683-15";"7442";"Zapateros y afines"
"80350";"765310";"7653-10";"8269";"Operadores de máquinas para fabricar productos textiles y artículos de piel y cuero, no clasificados bajo otros epígrafes"
"80360";"765315";"7653-15";"8269";"Operadores de máquinas para fabricar productos textiles y artículos de piel y cuero, no clasificados bajo otros epígrafes"
"80390";"765005";"7650-05";"7437";"Tapiceros, colchoneros y afines"
"80390";"765310";"7653-10";"8269";"Operadores de máquinas para fabricar productos textiles y artículos de piel y cuero, no clasificados bajo otros epígrafes"
"80390";"768305";"7683-05";"7442";"Zapateros y afines"
"80390";"768315";"7683-15";"7442";"Zapateros y afines"
"80390";"768325";"7683-25";"7442";"Zapateros y afines"
"81110";"771105";"7711-05";"7422";"Ebanistas y afines"
"81130";"775110";"7751-10";"7422";"Ebanistas y afines"
"81140";"775115";"7751-15";"7422";"Ebanistas y afines"
"81190";"721325";"7213-25";"7224";"Pulidores de metales y afiladores de herramientas"
"81190";"765235";"7652-35";"7437";"Tapiceros, colchoneros y afines"
"81190";"770105";NA;NA;NA
"81190";"771105";"7711-05";"7422";"Ebanistas y afines"
"81190";"773120";"7731-20";"8141";"Operadores de instalaciones de procesamiento de la madera"
"81190";"774105";"7741-05";"7422";"Ebanistas y afines"
"81190";"775110";"7751-10";"7422";"Ebanistas y afines"
"81190";"775115";"7751-15";"7422";"Ebanistas y afines"
"81210";"773325";"7733-25";"7423";"Reguladores y reguladores-operadores de máquinas de labrar madera"
"81215";"773350";"7733-50";"7423";"Reguladores y reguladores-operadores de máquinas de labrar madera"
"81220";"773340";"7733-40";"7423";"Reguladores y reguladores-operadores de máquinas de labrar madera"
"81230";"773355";"7733-55";"7423";"Reguladores y reguladores-operadores de máquinas de labrar madera"
"81240";"773345";"7733-45";"7423";"Reguladores y reguladores-operadores de máquinas de labrar madera"
"81250";"773330";"7733-30";"7423";"Reguladores y reguladores-operadores de máquinas de labrar madera"
"81260";"773310";"7733-10";"7423";"Reguladores y reguladores-operadores de máquinas de labrar madera"
"81265";"773320";"7733-20";"7423";"Reguladores y reguladores-operadores de máquinas de labrar madera"
"81270";"773335";"7733-35";"7423";"Reguladores y reguladores-operadores de máquinas de labrar madera"
"81280";"773315";"7733-15";"7423";"Reguladores y reguladores-operadores de máquinas de labrar madera"
"81285";"773415";"7734-15";"8240";"Operadores de máquinas para fabricar productos de madera"
"81290";"715510";"7155-10";"7124";"Carpinteros de armar y de blanco"
"81290";"773115";"7731-15";"8141";"Operadores de instalaciones de procesamiento de la madera"
"81290";"773120";"7731-20";"8141";"Operadores de instalaciones de procesamiento de la madera"
"81290";"773315";"7733-15";"7423";"Reguladores y reguladores-operadores de máquinas de labrar madera"
"81290";"773320";"7733-20";"7423";"Reguladores y reguladores-operadores de máquinas de labrar madera"
"81290";"773325";"7733-25";"7423";"Reguladores y reguladores-operadores de máquinas de labrar madera"
"81290";"773330";"7733-30";"7423";"Reguladores y reguladores-operadores de máquinas de labrar madera"
"81290";"773335";"7733-35";"7423";"Reguladores y reguladores-operadores de máquinas de labrar madera"
"81290";"773340";"7733-40";"7423";"Reguladores y reguladores-operadores de máquinas de labrar madera"
"81290";"773355";"7733-55";"7423";"Reguladores y reguladores-operadores de máquinas de labrar madera"
"81290";"773415";"7734-15";"8240";"Operadores de máquinas para fabricar productos de madera"
"81930";"771120";"7711-20";"7422";"Ebanistas y afines"
"81935";"771110";"7711-10";"7422";"Ebanistas y afines"
"81940";"771115";"7711-15";"7422";"Ebanistas y afines"
"81945";"775105";"7751-05";"7422";"Ebanistas y afines"
"81965";"775120";"7751-20";"7422";"Ebanistas y afines"
"81990";"716535";"7165-35";"7132";"Parqueteros y colocadores de suelos"
"81990";"771105";"7711-05";"7422";"Ebanistas y afines"
"81990";"771110";"7711-10";"7422";"Ebanistas y afines"
"81990";"771120";"7711-20";"7422";"Ebanistas y afines"
"81990";"773305";"7733-05";"7423";"Reguladores y reguladores-operadores de máquinas de labrar madera"
"82020";"712205";"7122-05";"7113";"Tronzadores, labrantes y grabadores de piedra"
"82025";"712220";"7122-20";"7113";"Tronzadores, labrantes y grabadores de piedra"
"82040";"712230";"7122-30";"7113";"Tronzadores, labrantes y grabadores de piedra"
"82050";"712225";"7122-25";"7113";"Tronzadores, labrantes y grabadores de piedra"
"82060";"712210";"7122-10";"7113";"Tronzadores, labrantes y grabadores de piedra"
"82070";"712215";"7122-15";"7113";"Tronzadores, labrantes y grabadores de piedra"
"82090";"711130";"7111-30";"7111";"Mineros y canteros"
"82090";"712120";"7121-20";"8112";"Operadores de instalaciones de procesamiento de minerales y rocas"
"82090";"712205";"7122-05";"7113";"Tronzadores, labrantes y grabadores de piedra"
"83110";"722105";"7221-05";"7221";"Herreros y forjadores"
"83130";"722110";"7221-10";"7221";"Herreros y forjadores"
"83140";"722115";"7221-15";"7221";"Herreros y forjadores"
"83190";"717010";"7170-10";"9313";"Peones de la construcción de edificios"
"83190";"720120";"7201-20";"7222";"Herramentistas y afines"
"83190";"722105";"7221-05";"7221";"Herreros y forjadores"
"83190";"722110";"7221-10";"7221";"Herreros y forjadores"
"83190";"722115";"7221-15";"7221";"Herreros y forjadores"
"83210";"721105";"7211-05";"7222";"Herramentistas y afines"
"83215";"721105";"7211-05";"7222";"Herramentistas y afines"
"83230";"721110";"7211-10";"7222";"Herramentistas y afines"
"83240";"721115";"7211-15";"7222";"Herramentistas y afines"
"83250";"721105";"7211-05";"7222";"Herramentistas y afines"
"83290";"721105";"7211-05";"7222";"Herramentistas y afines"
"83290";"724310";"7243-10";"7212";"Soldadores y oxicortadores"
"83290";"725010";"7250-10";"7223";"Reguladores y reguladores-operadores de máquinas herramientas"
"83308";"721210";"7212-10";"7223";"Reguladores y reguladores-operadores de máquinas herramientas"
"83315";"721215";"7212-15";"7223";"Reguladores y reguladores-operadores de máquinas herramientas"
"83317";"721220";"7212-20";"7223";"Reguladores y reguladores-operadores de máquinas herramientas"
"83319";"721215";"7212-15";"7223";"Reguladores y reguladores-operadores de máquinas herramientas"
"83320";"721215";"7212-15";"7223";"Reguladores y reguladores-operadores de máquinas herramientas"
"83325";"721210";"7212-10";"7223";"Reguladores y reguladores-operadores de máquinas herramientas"
"83327";"721205";"7212-05";"7223";"Reguladores y reguladores-operadores de máquinas herramientas"
"83330";"721215";"7212-15";"7223";"Reguladores y reguladores-operadores de máquinas herramientas"
"83340";"721215";"7212-15";"7223";"Reguladores y reguladores-operadores de máquinas herramientas"
"83350";"721415";"7214-15";"8211";"Operadores de máquinas herramientas"
"83355";"721210";"7212-10";"7223";"Reguladores y reguladores-operadores de máquinas herramientas"
"83360";"721215";"7212-15";"7223";"Reguladores y reguladores-operadores de máquinas herramientas"
"83365";"721210";"7212-10";"7223";"Reguladores y reguladores-operadores de máquinas herramientas"
"83367";"721210";"7212-10";"7223";"Reguladores y reguladores-operadores de máquinas herramientas"
"83370";"721220";"7212-20";"7223";"Reguladores y reguladores-operadores de máquinas herramientas"
"83375";"721220";"7212-20";"7223";"Reguladores y reguladores-operadores de máquinas herramientas"
