"CBO94";"CBO2002";"cbo";"CIUo88";"titulo"
"65990";"632605";"6326-05";"6142";"Carboneros de carbón vegetal y afines"
"65990";"862105";"8621-05";"8162";"Operadores de máquinas de vapor y calderas"
"66120";"341225";"3412-25";"3142";"Capitanes, oficiales de cubierta y prácticos"
"66130";"341225";"3412-25";"3142";"Capitanes, oficiales de cubierta y prácticos"
"66140";"341220";"3412-20";"3142";"Capitanes, oficiales de cubierta y prácticos"
"66190";"215140";"2151-40";"3142";"Capitanes, oficiales de cubierta y prácticos"
"66220";"631205";"6312-05";"6153";"Pescadores de alta mar"
"66230";"631410";"6314-10";"6153";"Pescadores de alta mar"
"66290";"341225";"3412-25";"3142";"Capitanes, oficiales de cubierta y prácticos"
"66290";"631020";"6310-20";"6153";"Pescadores de alta mar"
"66290";"631105";"6311-05";"6152";"Pescadores de agua dulce y en aguas costeras"
"66290";"631205";"6312-05";"6153";"Pescadores de alta mar"
"66290";"631210";"6312-10";"6153";"Pescadores de alta mar"
"66320";"631105";"6311-05";"6152";"Pescadores de agua dulce y en aguas costeras"
"66330";"631010";"6310-10";"6153";"Pescadores de alta mar"
"66390";"352205";"3522-05";"3444";"Funcionarios de servicios de expedición de licencias y permisos"
"66390";"631005";"6310-05";"6153";"Pescadores de alta mar"
"66390";"631020";"6310-20";"6153";"Pescadores de alta mar"
"66390";"631105";"6311-05";"6152";"Pescadores de agua dulce y en aguas costeras"
"66420";"631325";"6313-25";"6151";"Criadores de especies acuáticas"
"66430";"631320";"6313-20";"6151";"Criadores de especies acuáticas"
"66440";"631330";"6313-30";"6151";"Criadores de especies acuáticas"
"66490";"321310";"3213-10";"3212";"Técnicos en agronomía, zootecnia y silvicultura"
"66490";"631325";"6313-25";"6151";"Criadores de especies acuáticas"
"66490";"631330";"6313-30";"6151";"Criadores de especies acuáticas"
"66490";"631335";"6313-35";"6151";"Criadores de especies acuáticas"
"66920";"341230";"3412-30";"3142";"Capitanes, oficiales de cubierta y prácticos"
"66930";"341230";"3412-30";"3142";"Capitanes, oficiales de cubierta y prácticos"
"66990";"631020";"6310-20";"6153";"Pescadores de alta mar"
"67120";"641015";"6410-15";"8331";"Operadores de maquinaria agrícola y forestal motorizada"
"67130";"641010";"6410-10";"8331";"Operadores de maquinaria agrícola y forestal motorizada"
"67140";"641005";"6410-05";"8331";"Operadores de maquinaria agrícola y forestal motorizada"
"67190";"620105";"6201-05";"6130";"Productores y trabajadores agropecuarios calificados cuya producción se destina al mercado"
"67190";"641010";"6410-10";"8331";"Operadores de maquinaria agrícola y forestal motorizada"
"67190";"641015";"6410-15";"8331";"Operadores de maquinaria agrícola y forestal motorizada"
"67220";"623115";"6231-15";"6121";"Criadores de ganado y otros animales domésticos, productores de leche y sus derivados"
"67230";"623315";"6233-15";"6122";"Avicultores y trabajadores calificados de la avicultura"
"67290";"623115";"6231-15";"6121";"Criadores de ganado y otros animales domésticos, productores de leche y sus derivados"
"67290";"623315";"6233-15";"6122";"Avicultores y trabajadores calificados de la avicultura"
"67320";"642015";"6420-15";"8331";"Operadores de maquinaria agrícola y forestal motorizada"
"67330";"632120";"6321-20";"6141";"Taladores y otros trabajadores forestales"
"67390";"642015";"6420-15";"8331";"Operadores de maquinaria agrícola y forestal motorizada"
"70125";"810105";"8101-05";"8159";"Operadores de instalaciones de tratamientos químicos. no clasificados bajo otros epígrafes"
"70130";"810205";"8102-05";"8232";"Operadores de máquinas para fabricar productos de material plástico"
"70135";"750205";"7502-05";"8131";"Operadores de homos de vidriería y cerámica y operadores de máquinas afines"
"70145";"720210";"7202-10";"8281";"Montadores de mecanismos y elementos mecánicos de máquinas"
"70150";"730105";"7301-05";"7241";"Mecánicos y ajustadores electricistas"
"70155";"830105";"8301-05";"8253";"Operadores de máquinas para fabricar productos de papel"
"70160";"840105";"8401-05";"7415";"Catadores y clasificadores de alimentos y bebidas"
"70165";"760125";"7601-25";"8269";"Operadores de máquinas para fabricar productos textiles y artículos de piel y cuero, no clasificados bajo otros epígrafes"
"70170";"760405";"7604-05";"7442";"Zapateros y afines"
"70175";"770105";NA;NA;NA
"70177";"760605";NA;NA;NA
"70180";"720205";NA;NA;NA
"70184";"710220";"7102-20";"7129";"Oficiales y operarios de la construcción (obra gruesa) y afines, no clasificados bajo otros epígrafes"
"70185";"710210";"7102-10";"7129";"Oficiales y operarios de la construcción (obra gruesa) y afines, no clasificados bajo otros epígrafes"
"70186";"710225";"7102-25";"7129";"Oficiales y operarios de la construcción (obra gruesa) y afines, no clasificados bajo otros epígrafes"
"70187";"710215";"7102-15";"7129";"Oficiales y operarios de la construcción (obra gruesa) y afines, no clasificados bajo otros epígrafes"
"70190";"317115";"3171-15";"3121";"Técnicos en programación informática"
"70190";"414105";"4141-05";"4131";"Empleados de control de abastecimientos inventario"
"70190";"720105";"7201-05";"7222";"Herramentistas y afines"
"70190";"720130";"7201-30";"7222";"Herramentistas y afines"
"70190";"720135";"7201-35";"7222";"Herramentistas y afines"
"70190";"720155";"7201-55";"7222";"Herramentistas y afines"
"70190";"720220";"7202-20";"7122";"Albañiles y mamposteros"
"70190";"740105";"7401-05";"7311";"Mecánicos y reparadores de instrumentos de precisión"
"70190";"741105";"7411-05";"7311";"Mecánicos y reparadores de instrumentos de precisión"
"70190";"750105";"7501-05";"7313";"Joyeros, orfebres y plateros"
"70190";"765215";"7652-15";"7436";"Costureros, bordadores y afines"
"70190";"820115";"8201-15";"8122";"Operadores de homos de segunda fusión, máquinas de colar y moldear metales y trenes de laminación"
"70190";"820120";"8201-20";"8122";"Operadores de homos de segunda fusión, máquinas de colar y moldear metales y trenes de laminación"
"70190";"830105";"8301-05";"8253";"Operadores de máquinas para fabricar productos de papel"
"70190";"910110";"9101-10";"7242";"Ajustadores electronicistas"
"70220";"710120";"7101-20";"7111";"Mineros y canteros"
"70230";"710120";"7101-20";"7111";"Mineros y canteros"
"70290";"710120";"7101-20";"7111";"Mineros y canteros"
"70330";"860110";NA;NA;NA
"70340";"860105";NA;NA;NA
"70390";"730105";"7301-05";"7241";"Mecánicos y ajustadores electricistas"
"70390";"860110";NA;NA;NA
"70390";"862305";"8623-05";"8163";"Operadores de incineradores, instalaciones de tratamiento de agua y afines"
"70430";"760120";"7601-20";"8269";"Operadores de máquinas para fabricar productos textiles y artículos de piel y cuero, no clasificados bajo otros epígrafes"
"70440";"760115";"7601-15";"8269";"Operadores de máquinas para fabricar productos textiles y artículos de piel y cuero, no clasificados bajo otros epígrafes"
"70450";"760105";"7601-05";"8269";"Operadores de máquinas para fabricar productos textiles y artículos de piel y cuero, no clasificados bajo otros epígrafes"
"70490";"122205";"1222-05";"1222";"Directores de departamentos de producción y operaciones, industrias manufactureras"
"70490";"761005";"7610-05";"8261";"Operadores de máquinas de preparación de fibras, hilado y devanado"
"70520";"910105";NA;NA;NA
"70540";"313415";"3134-15";"3114";"Técnicos en electrónica y telecomunicaciones"
"70550";"811010";NA;NA;NA
"70590";"919105";"9191-05";"7233";"Mecánicos y ajustadores de máquinas agrícolas e industriales"
"71105";"711130";"7111-30";"7111";"Mineros y canteros"
"71110";"711110";"7111-10";"7111";"Mineros y canteros"
"71150";"711120";"7111-20";"7112";"Pegadores"
"71160";"711125";"7111-25";"7111";"Mineros y canteros"
"71170";"711105";"7111-05";"7111";"Mineros y canteros"
"71190";"711105";"7111-05";"7111";"Mineros y canteros"
"71190";"711115";"7111-15";"7113";"Tronzadores, labrantes y grabadores de piedra"
"71190";"711120";"7111-20";"7112";"Pegadores"
"71190";"711130";"7111-30";"7111";"Mineros y canteros"
"71190";"711225";"7112-25";"8111";"Operadores de instalaciones mineras"
"71220";"711215";"7112-15";"8111";"Operadores de instalaciones mineras"
"71230";"711225";"7112-25";"8111";"Operadores de instalaciones mineras"
"71240";"711220";"7112-20";"8111";"Operadores de instalaciones mineras"
"71250";"711230";"7112-30";"8111";"Operadores de instalaciones mineras"
"71260";"711240";"7112-40";"8111";"Operadores de instalaciones mineras"
"71290";"632605";"6326-05";"6142";"Carboneros de carbón vegetal y afines"
"71290";"711115";"7111-15";"7113";"Tronzadores, labrantes y grabadores de piedra"
"71290";"711130";"7111-30";"7111";"Mineros y canteros"
"71290";"811330";"8113-30";"8153";"Operadores de equipos de filtración y separación de sustancias químicas"
"71320";"711115";"7111-15";"7113";"Tronzadores, labrantes y grabadores de piedra"
"71330";"712105";"7121-05";"8112";"Operadores de instalaciones de procesamiento de minerales y rocas"
"71335";"711215";"7112-15";"8111";"Operadores de instalaciones mineras"
"71340";"712120";"7121-20";"8112";"Operadores de instalaciones de procesamiento de minerales y rocas"
"71350";"712135";"7121-35";"8112";"Operadores de instalaciones de procesamiento de minerales y rocas"
"71360";"712110";"7121-10";"8112";"Operadores de instalaciones de procesamiento de minerales y rocas"
"71370";"712115";"7121-15";"8112";"Operadores de instalaciones de procesamiento de minerales y rocas"
"71380";"712130";"7121-30";"8112";"Operadores de instalaciones de procesamiento de minerales y rocas"
"71390";"710105";"7101-05";"7111";"Mineros y canteros"
"71390";"712105";"7121-05";"8112";"Operadores de instalaciones de procesamiento de minerales y rocas"
"71390";"712115";"7121-15";"8112";"Operadores de instalaciones de procesamiento de minerales y rocas"
"71390";"712120";"7121-20";"8112";"Operadores de instalaciones de procesamiento de minerales y rocas"
"71390";"712130";"7121-30";"8112";"Operadores de instalaciones de procesamiento de minerales y rocas"
"71390";"712135";"7121-35";"8112";"Operadores de instalaciones de procesamiento de minerales y rocas"
"71420";"711315";"7113-15";"8113";"Perforadores y sondistas de pozos y afines"
"71430";"711325";"7113-25";"8113";"Perforadores y sondistas de pozos y afines"
"71440";"711330";"7113-30";"8113";"Perforadores y sondistas de pozos y afines"
"71450";"316340";"3163-40";"3117";"Técnicos en ingeniería de minas y metalurgia"
"71460";"316335";"3163-35";"3117";"Técnicos en ingeniería de minas y metalurgia"
"71490";"711315";"7113-15";"8113";"Perforadores y sondistas de pozos y afines"
"71490";"711330";"7113-30";"8113";"Perforadores y sondistas de pozos y afines"
"71525";"711310";"7113-10";"8113";"Perforadores y sondistas de pozos y afines"
"71527";"711305";"7113-05";"8113";"Perforadores y sondistas de pozos y afines"
"71620";"711410";"7114-10";"9311";"Peones de minas y canteras"
"71690";"710110";"7101-10";"7111";"Mineros y canteros"
"71690";"841205";"8412-05";"8275";"Operadores de máquinas para elaborar frutos húmedos y secos y hortalizas"
"71690";"841210";"8412-10";"8275";"Operadores de máquinas para elaborar frutos húmedos y secos y hortalizas"
"71920";"711405";"7114-05";"9311";"Peones de minas y canteras"
"71990";"711115";"7111-15";"7113";"Tronzadores, labrantes y grabadores de piedra"
"72015";"821240";"8212-40";"8121";"Operadores de hornos de minerales y de hornos de primera fusión de metales"
"72020";"821235";"8212-35";"8121";"Operadores de hornos de minerales y de hornos de primera fusión de metales"
"72023";"821235";"8212-35";"8121";"Operadores de hornos de minerales y de hornos de primera fusión de metales"
"72025";"821230";"8212-30";"8121";"Operadores de hornos de minerales y de hornos de primera fusión de metales"
"72030";"821230";"8212-30";"8121";"Operadores de hornos de minerales y de hornos de primera fusión de metales"
"72035";"821255";"8212-55";"8121";"Operadores de hornos de minerales y de hornos de primera fusión de metales"
"72090";"820110";"8201-10";"8122";"Operadores de homos de segunda fusión, máquinas de colar y moldear metales y trenes de laminación"
"72090";"821235";"8212-35";"8121";"Operadores de hornos de minerales y de hornos de primera fusión de metales"
"72090";"821240";"8212-40";"8121";"Operadores de hornos de minerales y de hornos de primera fusión de metales"
"72113";"821245";"8212-45";"8121";"Operadores de hornos de minerales y de hornos de primera fusión de metales"
"72120";"821205";"8212-05";"8121";"Operadores de hornos de minerales y de hornos de primera fusión de metales"
"72130";"821205";"8212-05";"8121";"Operadores de hornos de minerales y de hornos de primera fusión de metales"
"72140";"821210";"8212-10";"8121";"Operadores de hornos de minerales y de hornos de primera fusión de metales"
"72150";"821205";"8212-05";"8121";"Operadores de hornos de minerales y de hornos de primera fusión de metales"
"72160";"821215";"8212-15";"8121";"Operadores de hornos de minerales y de hornos de primera fusión de metales"
"72170";"821220";"8212-20";"8121";"Operadores de hornos de minerales y de hornos de primera fusión de metales"
"72180";"821225";"8212-25";"8121";"Operadores de hornos de minerales y de hornos de primera fusión de metales"
"72190";"821205";"8212-05";"8121";"Operadores de hornos de minerales y de hornos de primera fusión de metales"
"72190";"821215";"8212-15";"8121";"Operadores de hornos de minerales y de hornos de primera fusión de metales"
"72190";"821220";"8212-20";"8121";"Operadores de hornos de minerales y de hornos de primera fusión de metales"
"72190";"821230";"8212-30";"8121";"Operadores de hornos de minerales y de hornos de primera fusión de metales"
"72190";"822120";"8221-20";"8122";"Operadores de homos de segunda fusión, máquinas de colar y moldear metales y trenes de laminación"
"72210";"821305";"8213-05";"8122";"Operadores de homos de segunda fusión, máquinas de colar y moldear metales y trenes de laminación"
"72215";"821305";"8213-05";"8122";"Operadores de homos de segunda fusión, máquinas de colar y moldear metales y trenes de laminación"
"72220";"821315";"8213-15";"8122";"Operadores de homos de segunda fusión, máquinas de colar y moldear metales y trenes de laminación"
"72240";"821310";"8213-10";"8122";"Operadores de homos de segunda fusión, máquinas de colar y moldear metales y trenes de laminación"
"72250";"821320";"8213-20";"8122";"Operadores de homos de segunda fusión, máquinas de colar y moldear metales y trenes de laminación"
"72260";"821325";"8213-25";"8122";"Operadores de homos de segunda fusión, máquinas de colar y moldear metales y trenes de laminación"
"72280";"821330";"8213-30";"8122";"Operadores de homos de segunda fusión, máquinas de colar y moldear metales y trenes de laminación"
"72285";"821335";"8213-35";"8122";"Operadores de homos de segunda fusión, máquinas de colar y moldear metales y trenes de laminación"
"72290";"722210";"7222-10";"8122";"Operadores de homos de segunda fusión, máquinas de colar y moldear metales y trenes de laminación"
"72290";"722325";"7223-25";"7211";"Moldeadores y macheros"
"72290";"724415";"7244-15";"7213";"Chapistas y caldereros"
"72290";"724510";"7245-10";"8282";"Montadores de equipos eléctricos"
"72290";"820125";"8201-25";"8122";"Operadores de homos de segunda fusión, máquinas de colar y moldear metales y trenes de laminación"
"72290";"821305";"8213-05";"8122";"Operadores de homos de segunda fusión, máquinas de colar y moldear metales y trenes de laminación"
"72290";"821310";"8213-10";"8122";"Operadores de homos de segunda fusión, máquinas de colar y moldear metales y trenes de laminación"
"72290";"821315";"8213-15";"8122";"Operadores de homos de segunda fusión, máquinas de colar y moldear metales y trenes de laminación"
"72290";"821440";"8214-40";"8223";"Operadores de máquinas pulidoras, galvanizadoras y recubridoras de metales"
"72315";"822125";"8221-25";"8122";"Operadores de homos de segunda fusión, máquinas de colar y moldear metales y trenes de laminación"
"72317";"822115";"8221-15";"8122";"Operadores de homos de segunda fusión, máquinas de colar y moldear metales y trenes de laminación"
"72325";"822110";"8221-10";"8122";"Operadores de homos de segunda fusión, máquinas de colar y moldear metales y trenes de laminación"
"72330";"822105";"8221-05";"8122";"Operadores de homos de segunda fusión, máquinas de colar y moldear metales y trenes de laminación"
"72335";"822105";"8221-05";"8122";"Operadores de homos de segunda fusión, máquinas de colar y moldear metales y trenes de laminación"
"72340";"822120";"8221-20";"8122";"Operadores de homos de segunda fusión, máquinas de colar y moldear metales y trenes de laminación"
"72345";"822115";"8221-15";"8122";"Operadores de homos de segunda fusión, máquinas de colar y moldear metales y trenes de laminación"
"72390";"722105";"7221-05";"7221";"Herreros y forjadores"
"72390";"723120";"7231-20";"8123";"Operadores de instalaciones de tratamiento térmico de metales"
"72390";"822115";"8221-15";"8122";"Operadores de homos de segunda fusión, máquinas de colar y moldear metales y trenes de laminación"
"72390";"822125";"8221-25";"8122";"Operadores de homos de segunda fusión, máquinas de colar y moldear metales y trenes de laminación"
"72420";"722205";"7222-05";"8122";"Operadores de homos de segunda fusión, máquinas de colar y moldear metales y trenes de laminación"
"72430";"722220";"7222-20";"8122";"Operadores de homos de segunda fusión, máquinas de colar y moldear metales y trenes de laminación"
"72440";"722225";"7222-25";"8122";"Operadores de homos de segunda fusión, máquinas de colar y moldear metales y trenes de laminación"
"72460";"722210";"7222-10";"8122";"Operadores de homos de segunda fusión, máquinas de colar y moldear metales y trenes de laminación"
"72470";"722215";"7222-15";"8122";"Operadores de homos de segunda fusión, máquinas de colar y moldear metales y trenes de laminación"
"72475";"722235";"7222-35";"8122";"Operadores de homos de segunda fusión, máquinas de colar y moldear metales y trenes de laminación"
"72480";"722230";"7222-30";"8122";"Operadores de homos de segunda fusión, máquinas de colar y moldear metales y trenes de laminación"
"72490";"722205";"7222-05";"8122";"Operadores de homos de segunda fusión, máquinas de colar y moldear metales y trenes de laminación"
"72490";"722210";"7222-10";"8122";"Operadores de homos de segunda fusión, máquinas de colar y moldear metales y trenes de laminación"
"72490";"722215";"7222-15";"8122";"Operadores de homos de segunda fusión, máquinas de colar y moldear metales y trenes de laminación"
"72490";"722235";"7222-35";"8122";"Operadores de homos de segunda fusión, máquinas de colar y moldear metales y trenes de laminación"
"72490";"722320";"7223-20";"7211";"Moldeadores y macheros"
"72490";"751110";"7511-10";"7313";"Joyeros, orfebres y plateros"
"72490";"822115";"8221-15";"8122";"Operadores de homos de segunda fusión, máquinas de colar y moldear metales y trenes de laminación"
"72515";"722325";"7223-25";"7211";"Moldeadores y macheros"
"72520";"722315";"7223-15";"7211";"Moldeadores y macheros"
"72540";"722320";"7223-20";"7211";"Moldeadores y macheros"
"72550";"722305";"7223-05";"7211";"Moldeadores y macheros"
"72560";"722310";"7223-10";"7211";"Moldeadores y macheros"
"72590";"722305";"7223-05";"7211";"Moldeadores y macheros"
"72590";"722310";"7223-10";"7211";"Moldeadores y macheros"
"72590";"722315";"7223-15";"7211";"Moldeadores y macheros"
"72590";"722320";"7223-20";"7211";"Moldeadores y macheros"
"72590";"722325";"7223-25";"7211";"Moldeadores y macheros"
"72590";"722330";"7223-30";"7211";"Moldeadores y macheros"
"72590";"822110";"8221-10";"8122";"Operadores de homos de segunda fusión, máquinas de colar y moldear metales y trenes de laminación"
"72590";"822120";"8221-20";"8122";"Operadores de homos de segunda fusión, máquinas de colar y moldear metales y trenes de laminación"
"72620";"723120";"7231-20";"8123";"Operadores de instalaciones de tratamiento térmico de metales"
"72630";"723125";"7231-25";"8123";"Operadores de instalaciones de tratamiento térmico de metales"
"72640";"723105";"7231-05";"8123";"Operadores de instalaciones de tratamiento térmico de metales"
"72650";"723110";"7231-10";"8123";"Operadores de instalaciones de tratamiento térmico de metales"
"72660";"723115";"7231-15";"8123";"Operadores de instalaciones de tratamiento térmico de metales"
"72670";"723125";"7231-25";"8123";"Operadores de instalaciones de tratamiento térmico de metales"
"72690";"720160";"7201-60";"7222";"Herramentistas y afines"
"72690";"723110";"7231-10";"8123";"Operadores de instalaciones de tratamiento térmico de metales"
"72690";"723125";"7231-25";"8123";"Operadores de instalaciones de tratamiento térmico de metales"
"72720";"722415";"7224-15";"8124";"Operadores de máquinas trefiladoras y estiradoras de metales"
"72730";"722415";"7224-15";"8124";"Operadores de máquinas trefiladoras y estiradoras de metales"
"72740";"722410";"7224-10";"8124";"Operadores de máquinas trefiladoras y estiradoras de metales"
"72750";"722415";"7224-15";"8124";"Operadores de máquinas trefiladoras y estiradoras de metales"
"72790";"720145";"7201-45";"7222";"Herramentistas y afines"
"72790";"722410";"7224-10";"8124";"Operadores de máquinas trefiladoras y estiradoras de metales"
"72790";"722415";"7224-15";"8124";"Operadores de máquinas trefiladoras y estiradoras de metales"
"72820";"723215";"7232-15";"8223";"Operadores de máquinas pulidoras, galvanizadoras y recubridoras de metales"
"72830";"723225";"7232-25";"8223";"Operadores de máquinas pulidoras, galvanizadoras y recubridoras de metales"
"72835";"723235";"7232-35";"8223";"Operadores de máquinas pulidoras, galvanizadoras y recubridoras de metales"
"72840";"723230";"7232-30";"8223";"Operadores de máquinas pulidoras, galvanizadoras y recubridoras de metales"
"72845";"723205";"7232-05";"8223";"Operadores de máquinas pulidoras, galvanizadoras y recubridoras de metales"
"72850";"723220";"7232-20";"8223";"Operadores de máquinas pulidoras, galvanizadoras y recubridoras de metales"
"72855";"723210";"7232-10";"8223";"Operadores de máquinas pulidoras, galvanizadoras y recubridoras de metales"
"72860";"723240";"7232-40";"8223";"Operadores de máquinas pulidoras, galvanizadoras y recubridoras de metales"
"72890";"720130";"7201-30";"7222";"Herramentistas y afines"
"72890";"722415";"7224-15";"8124";"Operadores de máquinas trefiladoras y estiradoras de metales"
"72890";"723205";"7232-05";"8223";"Operadores de máquinas pulidoras, galvanizadoras y recubridoras de metales"
"72890";"723210";"7232-10";"8223";"Operadores de máquinas pulidoras, galvanizadoras y recubridoras de metales"
"72890";"723215";"7232-15";"8223";"Operadores de máquinas pulidoras, galvanizadoras y recubridoras de metales"
"72890";"723220";"7232-20";"8223";"Operadores de máquinas pulidoras, galvanizadoras y recubridoras de metales"
"72890";"723225";"7232-25";"8223";"Operadores de máquinas pulidoras, galvanizadoras y recubridoras de metales"
"72890";"723235";"7232-35";"8223";"Operadores de máquinas pulidoras, galvanizadoras y recubridoras de metales"
"72915";"821405";"8214-05";"8223";"Operadores de máquinas pulidoras, galvanizadoras y recubridoras de metales"
"72930";"821450";"8214-50";"8223";"Operadores de máquinas pulidoras, galvanizadoras y recubridoras de metales"
"72935";"821435";"8214-35";"8223";"Operadores de máquinas pulidoras, galvanizadoras y recubridoras de metales"
"72950";"821425";"8214-25";"8223";"Operadores de máquinas pulidoras, galvanizadoras y recubridoras de metales"
"72960";"821420";"8214-20";"8223";"Operadores de máquinas pulidoras, galvanizadoras y recubridoras de metales"
"72965";"823305";"8233-05";"8212";"Operadores de máquinas para fabricar cemento y otros productos minerales"
"72967";"823130";"8231-30";"8139";"Operadores de instalaciones de vidriería, cerámica y afines, no clasificados bajo otros epígrafes"
"72968";"821110";"8211-10";"8223";"Operadores de máquinas pulidoras, galvanizadoras y recubridoras de metales"
"72970";"821410";"8214-10";"8223";"Operadores de máquinas pulidoras, galvanizadoras y recubridoras de metales"
"72977";"821445";"8214-45";"8223";"Operadores de máquinas pulidoras, galvanizadoras y recubridoras de metales"
"72980";"821110";"8211-10";"8223";"Operadores de máquinas pulidoras, galvanizadoras y recubridoras de metales"
"72983";"821110";"8211-10";"8223";"Operadores de máquinas pulidoras, galvanizadoras y recubridoras de metales"
"72985";"821430";"8214-30";"8223";"Operadores de máquinas pulidoras, galvanizadoras y recubridoras de metales"
"72987";"821415";"8214-15";"8223";"Operadores de máquinas pulidoras, galvanizadoras y recubridoras de metales"
"72990";"519205";"5192-05";"9161";"Recolectores de basura"
"72990";"720160";"7201-60";"7222";"Herramentistas y afines"
"72990";"722205";"7222-05";"8122";"Operadores de homos de segunda fusión, máquinas de colar y moldear metales y trenes de laminación"
"72990";"722210";"7222-10";"8122";"Operadores de homos de segunda fusión, máquinas de colar y moldear metales y trenes de laminación"
"72990";"722220";"7222-20";"8122";"Operadores de homos de segunda fusión, máquinas de colar y moldear metales y trenes de laminación"
"72990";"723205";"7232-05";"8223";"Operadores de máquinas pulidoras, galvanizadoras y recubridoras de metales"
"72990";"724415";"7244-15";"7213";"Chapistas y caldereros"
"72990";"766145";"7661-45";"7341";"Cajistas, tipógrafos y afines"
"72990";"784205";"7842-05";"9321";"Peones de montaje"
"72990";"811215";"8112-15";"8159";"Operadores de instalaciones de tratamientos químicos. no clasificados bajo otros epígrafes"
"72990";"821110";"8211-10";"8223";"Operadores de máquinas pulidoras, galvanizadoras y recubridoras de metales"
"72990";"821305";"8213-05";"8122";"Operadores de homos de segunda fusión, máquinas de colar y moldear metales y trenes de laminación"
"72990";"821310";"8213-10";"8122";"Operadores de homos de segunda fusión, máquinas de colar y moldear metales y trenes de laminación"
"72990";"821415";"8214-15";"8223";"Operadores de máquinas pulidoras, galvanizadoras y recubridoras de metales"
"72990";"821420";"8214-20";"8223";"Operadores de máquinas pulidoras, galvanizadoras y recubridoras de metales"
"72990";"821440";"8214-40";"8223";"Operadores de máquinas pulidoras, galvanizadoras y recubridoras de metales"
"72990";"821445";"8214-45";"8223";"Operadores de máquinas pulidoras, galvanizadoras y recubridoras de metales"
"72990";"821450";"8214-50";"8223";"Operadores de máquinas pulidoras, galvanizadoras y recubridoras de metales"
"72990";"822110";"8221-10";"8122";"Operadores de homos de segunda fusión, máquinas de colar y moldear metales y trenes de laminación"
"72990";"822115";"8221-15";"8122";"Operadores de homos de segunda fusión, máquinas de colar y moldear metales y trenes de laminación"
"72990";"822120";"8221-20";"8122";"Operadores de homos de segunda fusión, máquinas de colar y moldear metales y trenes de laminación"
"72990";"822125";"8221-25";"8122";"Operadores de homos de segunda fusión, máquinas de colar y moldear metales y trenes de laminación"
"73120";"772115";"7721-15";"7421";"Operarios del tratamiento de la madera"
"73130";"772110";"7721-10";"7421";"Operarios del tratamiento de la madera"
"73190";"772110";"7721-10";"7421";"Operarios del tratamiento de la madera"
"73190";"772115";"7721-15";"7421";"Operarios del tratamiento de la madera"
"73210";"773120";"7731-20";"8141";"Operadores de instalaciones de procesamiento de la madera"
"73215";"773110";"7731-10";"8141";"Operadores de instalaciones de procesamiento de la madera"
"73220";"773115";"7731-15";"8141";"Operadores de instalaciones de procesamiento de la madera"
"73225";"773125";"7731-25";"8141";"Operadores de instalaciones de procesamiento de la madera"
"73230";"773130";"7731-30";"8141";"Operadores de instalaciones de procesamiento de la madera"
"73290";"632125";"6321-25";"6141";"Taladores y otros trabajadores forestales"
"73290";"773110";"7731-10";"8141";"Operadores de instalaciones de procesamiento de la madera"
"73290";"773115";"7731-15";"8141";"Operadores de instalaciones de procesamiento de la madera"
