"CBO94";"CBO2002";"cbo";"CIUo88";"titulo"
"92130";"768610";"7686-10";"7341";"Cajistas, tipógrafos y afines"
"92135";"768615";"7686-15";"7341";"Cajistas, tipógrafos y afines"
"92140";"768615";"7686-15";"7341";"Cajistas, tipógrafos y afines"
"92143";"766120";"7661-20";"7341";"Cajistas, tipógrafos y afines"
"92145";"768620";"7686-20";"7341";"Cajistas, tipógrafos y afines"
"92150";"766325";"7663-25";"7345";"Encuadernadores y afines"
"92155";"766125";"7661-25";"7343";"Grabadores de imprenta y fotograbadores"
"92165";"766145";"7661-45";"7341";"Cajistas, tipógrafos y afines"
"92170";"766145";"7661-45";"7341";"Cajistas, tipógrafos y afines"
"92180";"766120";"7661-20";"7341";"Cajistas, tipógrafos y afines"
"92190";"722205";"7222-05";"8122";"Operadores de homos de segunda fusión, máquinas de colar y moldear metales y trenes de laminación"
"92190";"724515";"7245-15";"8282";"Montadores de equipos eléctricos"
"92190";"766120";"7661-20";"7341";"Cajistas, tipógrafos y afines"
"92190";"766145";"7661-45";"7341";"Cajistas, tipógrafos y afines"
"92190";"766220";"7662-20";"8251";"Operadores de máquinas de imprenta"
"92190";"766250";"7662-50";"8251";"Operadores de máquinas de imprenta"
"92190";"766310";"7663-10";"7345";"Encuadernadores y afines"
"92190";"768605";"7686-05";"7341";"Cajistas, tipógrafos y afines"
"92190";"768610";"7686-10";"7341";"Cajistas, tipógrafos y afines"
"92190";"768615";"7686-15";"7341";"Cajistas, tipógrafos y afines"
"92190";"768620";"7686-20";"7341";"Cajistas, tipógrafos y afines"
"92207";"766145";"7661-45";"7341";"Cajistas, tipógrafos y afines"
"92210";"766215";"7662-15";"8251";"Operadores de máquinas de imprenta"
"92215";"311715";"3117-15";"8264";"Operadores de máquinas de blanqueo, teñido y tintura"
"92220";"766250";"7662-50";"8251";"Operadores de máquinas de imprenta"
"92225";"766250";"7662-50";"8251";"Operadores de máquinas de imprenta"
"92227";"766245";"7662-45";"8251";"Operadores de máquinas de imprenta"
"92230";"766220";"7662-20";"8251";"Operadores de máquinas de imprenta"
"92235";"766230";"7662-30";"8251";"Operadores de máquinas de imprenta"
"92240";"766215";"7662-15";"8251";"Operadores de máquinas de imprenta"
"92250";"766250";"7662-50";"8251";"Operadores de máquinas de imprenta"
"92260";"766225";"7662-25";"8251";"Operadores de máquinas de imprenta"
"92270";"766250";"7662-50";"8251";"Operadores de máquinas de imprenta"
"92280";"766310";"7663-10";"7345";"Encuadernadores y afines"
"92285";"766250";"7662-50";"8251";"Operadores de máquinas de imprenta"
"92290";"766205";"7662-05";"8251";"Operadores de máquinas de imprenta"
"92290";"766215";"7662-15";"8251";"Operadores de máquinas de imprenta"
"92290";"766220";"7662-20";"8251";"Operadores de máquinas de imprenta"
"92290";"766225";"7662-25";"8251";"Operadores de máquinas de imprenta"
"92290";"766250";"7662-50";"8251";"Operadores de máquinas de imprenta"
"92320";"766145";"7661-45";"7341";"Cajistas, tipógrafos y afines"
"92330";"766145";"7661-45";"7341";"Cajistas, tipógrafos y afines"
"92390";"766115";"7661-15";"7343";"Grabadores de imprenta y fotograbadores"
"92415";"766145";"7661-45";"7341";"Cajistas, tipógrafos y afines"
"92420";"766145";"7661-45";"7341";"Cajistas, tipógrafos y afines"
"92425";"766105";"7661-05";"7343";"Grabadores de imprenta y fotograbadores"
"92427";"766145";"7661-45";"7341";"Cajistas, tipógrafos y afines"
"92429";"766145";"7661-45";"7341";"Cajistas, tipógrafos y afines"
"92430";"766145";"7661-45";"7341";"Cajistas, tipógrafos y afines"
"92432";"766145";"7661-45";"7341";"Cajistas, tipógrafos y afines"
"92435";"766145";"7661-45";"7341";"Cajistas, tipógrafos y afines"
"92437";"766145";"7661-45";"7341";"Cajistas, tipógrafos y afines"
"92440";"766145";"7661-45";"7341";"Cajistas, tipógrafos y afines"
"92445";"766145";"7661-45";"7341";"Cajistas, tipógrafos y afines"
"92450";"766145";"7661-45";"7341";"Cajistas, tipógrafos y afines"
"92455";"766145";"7661-45";"7341";"Cajistas, tipógrafos y afines"
"92460";"766145";"7661-45";"7341";"Cajistas, tipógrafos y afines"
"92465";"766145";"7661-45";"7341";"Cajistas, tipógrafos y afines"
"92490";"766115";"7661-15";"7343";"Grabadores de imprenta y fotograbadores"
"92490";"766145";"7661-45";"7341";"Cajistas, tipógrafos y afines"
"92510";"766410";"7664-10";"7344";"Operarios de la fotografía y afines"
"92520";"766410";"7664-10";"7344";"Operarios de la fotografía y afines"
"92530";"766145";"7661-45";"7341";"Cajistas, tipógrafos y afines"
"92533";"766145";"7661-45";"7341";"Cajistas, tipógrafos y afines"
"92535";"766145";"7661-45";"7341";"Cajistas, tipógrafos y afines"
"92537";"766125";"7661-25";"7343";"Grabadores de imprenta y fotograbadores"
"92540";"766410";"7664-10";"7344";"Operarios de la fotografía y afines"
"92550";"766145";"7661-45";"7341";"Cajistas, tipógrafos y afines"
"92555";"766150";"7661-50";"7343";"Grabadores de imprenta y fotograbadores"
"92557";"766145";"7661-45";"7341";"Cajistas, tipógrafos y afines"
"92560";"766145";"7661-45";"7341";"Cajistas, tipógrafos y afines"
"92585";"766125";"7661-25";"7343";"Grabadores de imprenta y fotograbadores"
"92590";"766105";"7661-05";"7343";"Grabadores de imprenta y fotograbadores"
"92590";"766115";"7661-15";"7343";"Grabadores de imprenta y fotograbadores"
"92590";"766120";"7661-20";"7341";"Cajistas, tipógrafos y afines"
"92590";"766125";"7661-25";"7343";"Grabadores de imprenta y fotograbadores"
"92590";"766145";"7661-45";"7341";"Cajistas, tipógrafos y afines"
"92590";"766150";"7661-50";"7343";"Grabadores de imprenta y fotograbadores"
"92620";"766315";"7663-15";"7345";"Encuadernadores y afines"
"92630";"766315";"7663-15";"7345";"Encuadernadores y afines"
"92635";"766315";"7663-15";"7345";"Encuadernadores y afines"
"92640";"768705";"7687-05";"7345";"Encuadernadores y afines"
"92650";"766315";"7663-15";"7345";"Encuadernadores y afines"
"92655";"766315";"7663-15";"7345";"Encuadernadores y afines"
"92656";"766305";"7663-05";"7345";"Encuadernadores y afines"
"92660";"766320";"7663-20";"7345";"Encuadernadores y afines"
"92665";"766315";"7663-15";"7345";"Encuadernadores y afines"
"92675";"766310";"7663-10";"7345";"Encuadernadores y afines"
"92680";"766310";"7663-10";"7345";"Encuadernadores y afines"
"92685";"766315";"7663-15";"7345";"Encuadernadores y afines"
"92690";"766310";"7663-10";"7345";"Encuadernadores y afines"
"92690";"766315";"7663-15";"7345";"Encuadernadores y afines"
"92690";"766320";"7663-20";"7345";"Encuadernadores y afines"
"92690";"766325";"7663-25";"7345";"Encuadernadores y afines"
"92720";"766415";"7664-15";"7344";"Operarios de la fotografía y afines"
"92730";"766410";"7664-10";"7344";"Operarios de la fotografía y afines"
"92740";"766410";"7664-10";"7344";"Operarios de la fotografía y afines"
"92750";"766410";"7664-10";"7344";"Operarios de la fotografía y afines"
"92755";"766405";"7664-05";"7344";"Operarios de la fotografía y afines"
"92760";"766410";"7664-10";"7344";"Operarios de la fotografía y afines"
"92770";"766405";"7664-05";"7344";"Operarios de la fotografía y afines"
"92780";"766420";"7664-20";"7344";"Operarios de la fotografía y afines"
"92790";"374420";"3744-20";"3132";"Operadores de equipos de radiodifusión, televisión y telecomunicaciones"
"92790";"766405";"7664-05";"7344";"Operarios de la fotografía y afines"
"92790";"766410";"7664-10";"7344";"Operarios de la fotografía y afines"
"92790";"766415";"7664-15";"7344";"Operarios de la fotografía y afines"
"92920";"766205";"7662-05";"8251";"Operadores de máquinas de imprenta"
"92930";"766205";"7662-05";"8251";"Operadores de máquinas de imprenta"
"92935";"766205";"7662-05";"8251";"Operadores de máquinas de imprenta"
"92960";"766145";"7661-45";"7341";"Cajistas, tipógrafos y afines"
"92970";"766315";"7663-15";"7345";"Encuadernadores y afines"
"92980";"766315";"7663-15";"7345";"Encuadernadores y afines"
"92990";"766125";"7661-25";"7343";"Grabadores de imprenta y fotograbadores"
"92990";"766205";"7662-05";"8251";"Operadores de máquinas de imprenta"
"92990";"766220";"7662-20";"8251";"Operadores de máquinas de imprenta"
"92990";"766315";"7663-15";"7345";"Encuadernadores y afines"
"92990";"766320";"7663-20";"7345";"Encuadernadores y afines"
"92990";"766325";"7663-25";"7345";"Encuadernadores y afines"
"93120";"716610";"7166-10";"7141";"Pintores y empapeladores"
"93130";"723315";"7233-15";"7142";"Barnizadores y afines"
"93190";"716610";"7166-10";"7141";"Pintores y empapeladores"
"93190";"723315";"7233-15";"7142";"Barnizadores y afines"
"93920";"723310";"7233-10";"7142";"Barnizadores y afines"
"93930";"723330";"7233-30";"7142";"Barnizadores y afines"
"93940";"723325";"7233-25";"7142";"Barnizadores y afines"
"93950";"768625";"7686-25";"7346";"Impresores de sericigrafía y estampadores a la plancha y en textiles"
"93960";"723320";"7233-20";"7142";"Barnizadores y afines"
"93990";"262405";"2624-05";"2452";"Escultores, pintores y afines"
"93990";"716610";"7166-10";"7141";"Pintores y empapeladores"
"93990";"720135";"7201-35";"7222";"Herramentistas y afines"
"93990";"723305";"7233-05";"7142";"Barnizadores y afines"
"93990";"723310";"7233-10";"7142";"Barnizadores y afines"
"93990";"723315";"7233-15";"7142";"Barnizadores y afines"
"93990";"723320";"7233-20";"7142";"Barnizadores y afines"
"93990";"723325";"7233-25";"7142";"Barnizadores y afines"
"93990";"723330";"7233-30";"7142";"Barnizadores y afines"
"94120";"742115";"7421-15";"7312";"Constructores y afinadores de instrumentos musicales"
"94130";"742125";"7421-25";"7312";"Constructores y afinadores de instrumentos musicales"
"94140";"742130";"7421-30";"7312";"Constructores y afinadores de instrumentos musicales"
"94145";"742120";"7421-20";"7312";"Constructores y afinadores de instrumentos musicales"
"94150";"742110";"7421-10";"7312";"Constructores y afinadores de instrumentos musicales"
"94160";"742135";"7421-35";"7312";"Constructores y afinadores de instrumentos musicales"
"94170";"742140";"7421-40";"7312";"Constructores y afinadores de instrumentos musicales"
"94180";"742105";"7421-05";"7312";"Constructores y afinadores de instrumentos musicales"
"94190";"740110";"7401-10";"7312";"Constructores y afinadores de instrumentos musicales"
"94190";"742105";"7421-05";"7312";"Constructores y afinadores de instrumentos musicales"
"94190";"742120";"7421-20";"7312";"Constructores y afinadores de instrumentos musicales"
"94190";"742130";"7421-30";"7312";"Constructores y afinadores de instrumentos musicales"
"94190";"915210";"9152-10";"7312";"Constructores y afinadores de instrumentos musicales"
"94220";"776405";"7764-05";"7424";"Cesteros, bruceros y afines"
"94230";"776430";"7764-30";"7424";"Cesteros, bruceros y afines"
"94240";"776410";"7764-10";"7424";"Cesteros, bruceros y afines"
"94245";"776415";"7764-15";"7424";"Cesteros, bruceros y afines"
"94250";"776420";"7764-20";"7424";"Cesteros, bruceros y afines"
"94260";"776425";"7764-25";"7424";"Cesteros, bruceros y afines"
"94270";"768125";"7681-25";"7432";"Tejedores con telares o de tejidos de punto afines"
"94290";"768125";"7681-25";"7432";"Tejedores con telares o de tejidos de punto afines"
"94290";"776405";"7764-05";"7424";"Cesteros, bruceros y afines"
"94290";"776420";"7764-20";"7424";"Cesteros, bruceros y afines"
"94290";"776425";"7764-25";"7424";"Cesteros, bruceros y afines"
"94290";"776430";"7764-30";"7424";"Cesteros, bruceros y afines"
"94320";"823325";"8233-25";"8212";"Operadores de máquinas para fabricar cemento y otros productos minerales"
"94330";"823320";"8233-20";"8212";"Operadores de máquinas para fabricar cemento y otros productos minerales"
"94340";"823330";"8233-30";"8212";"Operadores de máquinas para fabricar cemento y otros productos minerales"
"94350";"823265";"8232-65";"8131";"Operadores de homos de vidriería y cerámica y operadores de máquinas afines"
"94360";"823230";"8232-30";"8131";"Operadores de homos de vidriería y cerámica y operadores de máquinas afines"
"94390";"711105";"7111-05";"7111";"Mineros y canteros"
"94390";"712105";"7121-05";"8112";"Operadores de instalaciones de procesamiento de minerales y rocas"
"94390";"823265";"8232-65";"8131";"Operadores de homos de vidriería y cerámica y operadores de máquinas afines"
"94920";"328110";"3281-10";"3211";"Técnicos en ciencias biológicas y afines"
"94930";"766115";"7661-15";"7343";"Grabadores de imprenta y fotograbadores"
"94940";"765215";"7652-15";"7436";"Costureros, bordadores y afines"
"94950";"768630";"7686-30";"7346";"Impresores de sericigrafía y estampadores a la plancha y en textiles"
"94955";"811725";"8117-25";"8229";"Operadores de máquinas para fabricar productos químicos, no clasificados bajo otros epígrafes"
"94965";"811735";"8117-35";"8229";"Operadores de máquinas para fabricar productos químicos, no clasificados bajo otros epígrafes"
"94970";"766145";"7661-45";"7341";"Cajistas, tipógrafos y afines"
"94975";"765405";"7654-05";"8264";"Operadores de máquinas de blanqueo, teñido y tintura"
"94990";"141410";"1414-10";"1314";"Gerentes de comercios mayoristas y minoristas"
"94990";"622410";"6224-10";"6113";"Agricultores y trabajadores calificados de huertas, invernaderos, viveros y jardines"
"94990";"724510";"7245-10";"8282";"Montadores de equipos eléctricos"
"94990";"742115";"7421-15";"7312";"Constructores y afinadores de instrumentos musicales"
"94990";"761425";"7614-25";"8264";"Operadores de máquinas de blanqueo, teñido y tintura"
"94990";"764115";"7641-15";"7442";"Zapateros y afines"
"94990";"765205";"7652-05";"7437";"Tapiceros, colchoneros y afines"
"94990";"773415";"7734-15";"8240";"Operadores de máquinas para fabricar productos de madera"
"94990";"811745";"8117-45";"8232";"Operadores de máquinas para fabricar productos de material plástico"
"95110";"715210";"7152-10";"7122";"Albañiles y mamposteros"
"95120";"715230";"7152-30";"7122";"Albañiles y mamposteros"
"95125";"715215";"7152-15";"7122";"Albañiles y mamposteros"
"95130";"715220";"7152-20";"7122";"Albañiles y mamposteros"
"95135";"715225";"7152-25";"7122";"Albañiles y mamposteros"
"95165";"715210";"7152-10";"7122";"Albañiles y mamposteros"
"95190";"715210";"7152-10";"7122";"Albañiles y mamposteros"
"95190";"715220";"7152-20";"7122";"Albañiles y mamposteros"
"95190";"717020";"7170-20";"9313";"Peones de la construcción de edificios"
"95210";"715305";"7153-05";"7123";"Operarios en cemento armado, enfoscadores y afines"
"95222";"715310";"7153-10";"7123";"Operarios en cemento armado, enfoscadores y afines"
"95230";"715315";"7153-15";"7123";"Operarios en cemento armado, enfoscadores y afines"
"95240";"716105";"7161-05";"7123";"Operarios en cemento armado, enfoscadores y afines"
"95250";"716110";"7161-10";"7123";"Operarios en cemento armado, enfoscadores y afines"
"95290";"715305";"7153-05";"7123";"Operarios en cemento armado, enfoscadores y afines"
"95290";"715315";"7153-15";"7123";"Operarios en cemento armado, enfoscadores y afines"
"95290";"716105";"7161-05";"7123";"Operarios en cemento armado, enfoscadores y afines"
"95290";"991105";"9911-05";"8312";"Guardafrenos, guardagujas y agentes de maniobras"
"95310";"716205";"7162-05";"7131";"Techadores"
"95320";"716205";"7162-05";"7131";"Techadores"
"95330";"716220";"7162-20";"7131";"Techadores"
"95340";"716210";"7162-10";"7131";"Techadores"
"95350";"716215";"7162-15";"7131";"Techadores"
"95370";"716210";"7162-10";"7131";"Techadores"
"95390";"716210";"7162-10";"7131";"Techadores"
"95410";"715505";"7155-05";"7124";"Carpinteros de armar y de blanco"
"95415";"715525";"7155-25";"7124";"Carpinteros de armar y de blanco"
"95417";"715535";"7155-35";"7124";"Carpinteros de armar y de blanco"
"95420";"715510";"7155-10";"7124";"Carpinteros de armar y de blanco"
"95425";"715530";"7155-30";"7124";"Carpinteros de armar y de blanco"
"95430";"715515";"7155-15";"7124";"Carpinteros de armar y de blanco"
"95440";"777115";"7771-15";"7124";"Carpinteros de armar y de blanco"
"95445";"777110";"7771-10";"7124";"Carpinteros de armar y de blanco"
"95450";"777105";"7771-05";"7124";"Carpinteros de armar y de blanco"
"95460";"715505";"7155-05";"7124";"Carpinteros de armar y de blanco"
"95465";"715520";"7155-20";"7124";"Carpinteros de armar y de blanco"
"95480";"777210";"7772-10";"7124";"Carpinteros de armar y de blanco"
"95485";"777205";"7772-05";"7124";"Carpinteros de armar y de blanco"
"95490";"715505";"7155-05";"7124";"Carpinteros de armar y de blanco"
"95490";"715510";"7155-10";"7124";"Carpinteros de armar y de blanco"
"95490";"715525";"7155-25";"7124";"Carpinteros de armar y de blanco"
"95490";"715540";"7155-40";"7124";"Carpinteros de armar y de blanco"
"95490";"773305";"7733-05";"7423";"Reguladores y reguladores-operadores de máquinas de labrar madera"
"95490";"774105";"7741-05";"7422";"Ebanistas y afines"
"95490";"777110";"7771-10";"7124";"Carpinteros de armar y de blanco"
"95490";"777205";"7772-05";"7124";"Carpinteros de armar y de blanco"
"95520";"716405";"7164-05";"7133";"Revocadores"
"95535";"716525";"7165-25";"7132";"Parqueteros y colocadores de suelos"
"95545";"716530";"7165-30";"7132";"Parqueteros y colocadores de suelos"
"95550";"716510";"7165-10";"7132";"Parqueteros y colocadores de suelos"
"95555";"716515";"7165-15";"7132";"Parqueteros y colocadores de suelos"
"95560";"716505";"7165-05";"7132";"Parqueteros y colocadores de suelos"
"95565";"716535";"7165-35";"7132";"Parqueteros y colocadores de suelos"
"95570";"716520";"7165-20";"7132";"Parqueteros y colocadores de suelos"
"95590";"715210";"7152-10";"7122";"Albañiles y mamposteros"
"95590";"715530";"7155-30";"7124";"Carpinteros de armar y de blanco"
"95590";"716510";"7165-10";"7132";"Parqueteros y colocadores de suelos"
"95590";"716515";"7165-15";"7132";"Parqueteros y colocadores de suelos"
"95590";"716525";"7165-25";"7132";"Parqueteros y colocadores de suelos"
"95590";"716535";"7165-35";"7132";"Parqueteros y colocadores de suelos"
"95590";"716615";"7166-15";"7141";"Pintores y empapeladores"
"95620";"715725";"7157-25";"7134";"Instaladores de material aislante y de insonorización"
"95630";"715730";"7157-30";"7134";"Instaladores de material aislante y de insonorización"
"95635";"715705";"7157-05";"7134";"Instaladores de material aislante y de insonorización"
"95640";"715710";"7157-10";"7134";"Instaladores de material aislante y de insonorización"
"95650";"715720";"7157-20";"7134";"Instaladores de material aislante y de insonorización"
"95660";"715715";"7157-15";"7134";"Instaladores de material aislante y de insonorización"
"95690";"715715";"7157-15";"7134";"Instaladores de material aislante y de insonorización"
"95690";"715720";"7157-20";"7134";"Instaladores de material aislante y de insonorización"
"95690";"715725";"7157-25";"7134";"Instaladores de material aislante y de insonorización"
